v1	V(n001)	I(D1)
8.152999999999284e-01	8.153000e-01	6.905356e-02
8.153999999999284e-01	8.154000e-01	6.913527e-02
8.154999999999284e-01	8.155000e-01	6.921703e-02
8.155999999999284e-01	8.156000e-01	6.929885e-02
8.156999999999284e-01	8.157000e-01	6.938071e-02
8.157999999999284e-01	8.158000e-01	6.946263e-02
8.158999999999283e-01	8.159000e-01	6.954460e-02
8.159999999999283e-01	8.160000e-01	6.962661e-02
8.160999999999283e-01	8.161000e-01	6.970868e-02
8.161999999999283e-01	8.162000e-01	6.979081e-02
8.162999999999283e-01	8.163000e-01	6.987298e-02
8.163999999999283e-01	8.164000e-01	6.995521e-02
8.164999999999283e-01	8.165000e-01	7.003748e-02
8.165999999999283e-01	8.166000e-01	7.011981e-02
8.166999999999283e-01	8.167000e-01	7.020219e-02
8.167999999999283e-01	8.168000e-01	7.028463e-02
8.168999999999282e-01	8.169000e-01	7.036711e-02
8.169999999999282e-01	8.170000e-01	7.044965e-02
8.170999999999282e-01	8.171000e-01	7.053223e-02
8.171999999999282e-01	8.172000e-01	7.061487e-02
8.172999999999282e-01	8.173000e-01	7.069756e-02
8.173999999999282e-01	8.174000e-01	7.078030e-02
8.174999999999282e-01	8.175000e-01	7.086309e-02
8.175999999999282e-01	8.176000e-01	7.094593e-02
8.176999999999282e-01	8.177000e-01	7.102883e-02
8.177999999999281e-01	8.178000e-01	7.111178e-02
8.178999999999281e-01	8.179000e-01	7.119477e-02
8.179999999999281e-01	8.180000e-01	7.127782e-02
8.180999999999281e-01	8.181000e-01	7.136092e-02
8.181999999999281e-01	8.182000e-01	7.144406e-02
8.182999999999281e-01	8.183000e-01	7.152727e-02
8.183999999999281e-01	8.184000e-01	7.161052e-02
8.184999999999281e-01	8.185000e-01	7.169382e-02
8.185999999999281e-01	8.186000e-01	7.177718e-02
8.186999999999280e-01	8.187000e-01	7.186058e-02
8.187999999999280e-01	8.188000e-01	7.194404e-02
8.188999999999280e-01	8.189000e-01	7.202755e-02
8.189999999999280e-01	8.190000e-01	7.211111e-02
8.190999999999280e-01	8.191000e-01	7.219471e-02
8.191999999999280e-01	8.192000e-01	7.227837e-02
8.192999999999280e-01	8.193000e-01	7.236208e-02
8.193999999999280e-01	8.194000e-01	7.244585e-02
8.194999999999280e-01	8.195000e-01	7.252966e-02
8.195999999999279e-01	8.196000e-01	7.261352e-02
8.196999999999279e-01	8.197000e-01	7.269743e-02
8.197999999999279e-01	8.198000e-01	7.278140e-02
8.198999999999279e-01	8.199000e-01	7.286541e-02
8.199999999999279e-01	8.200000e-01	7.294948e-02
8.200999999999279e-01	8.201000e-01	7.303359e-02
8.201999999999279e-01	8.202000e-01	7.311776e-02
8.202999999999279e-01	8.203000e-01	7.320198e-02
8.203999999999279e-01	8.204000e-01	7.328624e-02
8.204999999999278e-01	8.205000e-01	7.337056e-02
8.205999999999278e-01	8.206000e-01	7.345493e-02
8.206999999999278e-01	8.207000e-01	7.353935e-02
8.207999999999278e-01	8.208000e-01	7.362382e-02
8.208999999999278e-01	8.209000e-01	7.370834e-02
8.209999999999278e-01	8.210000e-01	7.379291e-02
8.210999999999278e-01	8.211000e-01	7.387754e-02
8.211999999999278e-01	8.212000e-01	7.396220e-02
8.212999999999278e-01	8.213000e-01	7.404693e-02
8.213999999999277e-01	8.214000e-01	7.413170e-02
8.214999999999277e-01	8.215000e-01	7.421652e-02
8.215999999999277e-01	8.216000e-01	7.430140e-02
8.216999999999277e-01	8.217000e-01	7.438632e-02
8.217999999999277e-01	8.218000e-01	7.447129e-02
8.218999999999277e-01	8.219000e-01	7.455631e-02
8.219999999999277e-01	8.220000e-01	7.464139e-02
8.220999999999277e-01	8.221000e-01	7.472651e-02
8.221999999999277e-01	8.222000e-01	7.481169e-02
8.222999999999276e-01	8.223000e-01	7.489691e-02
8.223999999999276e-01	8.224000e-01	7.498218e-02
8.224999999999276e-01	8.225000e-01	7.506751e-02
8.225999999999276e-01	8.226000e-01	7.515288e-02
8.226999999999276e-01	8.227000e-01	7.523830e-02
8.227999999999276e-01	8.228000e-01	7.532378e-02
8.228999999999276e-01	8.229000e-01	7.540930e-02
8.229999999999276e-01	8.230000e-01	7.549488e-02
8.230999999999276e-01	8.231000e-01	7.558050e-02
8.231999999999275e-01	8.232000e-01	7.566617e-02
8.232999999999275e-01	8.233000e-01	7.575189e-02
8.233999999999275e-01	8.234000e-01	7.583767e-02
8.234999999999275e-01	8.235000e-01	7.592349e-02
8.235999999999275e-01	8.236000e-01	7.600936e-02
8.236999999999275e-01	8.237000e-01	7.609528e-02
8.237999999999275e-01	8.238000e-01	7.618126e-02
8.238999999999275e-01	8.239000e-01	7.626728e-02
8.239999999999275e-01	8.240000e-01	7.635335e-02
8.240999999999274e-01	8.241000e-01	7.643947e-02
8.241999999999274e-01	8.242000e-01	7.652564e-02
8.242999999999274e-01	8.243000e-01	7.661186e-02
8.243999999999274e-01	8.244000e-01	7.669813e-02
8.244999999999274e-01	8.245000e-01	7.678445e-02
8.245999999999274e-01	8.246000e-01	7.687082e-02
8.246999999999274e-01	8.247000e-01	7.695723e-02
8.247999999999274e-01	8.248000e-01	7.704370e-02
8.248999999999274e-01	8.249000e-01	7.713022e-02
8.249999999999273e-01	8.250000e-01	7.721679e-02
8.250999999999273e-01	8.251000e-01	7.730340e-02
8.251999999999273e-01	8.252000e-01	7.739007e-02
8.252999999999273e-01	8.253000e-01	7.747678e-02
8.253999999999273e-01	8.254000e-01	7.756354e-02
8.254999999999273e-01	8.255000e-01	7.765035e-02
8.255999999999273e-01	8.256000e-01	7.773722e-02
8.256999999999273e-01	8.257000e-01	7.782413e-02
8.257999999999273e-01	8.258000e-01	7.791109e-02
8.258999999999272e-01	8.259000e-01	7.799809e-02
8.259999999999272e-01	8.260000e-01	7.808515e-02
8.260999999999272e-01	8.261000e-01	7.817226e-02
8.261999999999272e-01	8.262000e-01	7.825942e-02
8.262999999999272e-01	8.263000e-01	7.834662e-02
8.263999999999272e-01	8.264000e-01	7.843388e-02
8.264999999999272e-01	8.265000e-01	7.852118e-02
8.265999999999272e-01	8.266000e-01	7.860854e-02
8.266999999999272e-01	8.267000e-01	7.869594e-02
8.267999999999271e-01	8.268000e-01	7.878339e-02
8.268999999999271e-01	8.269000e-01	7.887089e-02
8.269999999999271e-01	8.270000e-01	7.895843e-02
8.270999999999271e-01	8.271000e-01	7.904603e-02
8.271999999999271e-01	8.272000e-01	7.913367e-02
8.272999999999271e-01	8.273000e-01	7.922137e-02
8.273999999999271e-01	8.274000e-01	7.930911e-02
8.274999999999271e-01	8.275000e-01	7.939690e-02
8.275999999999271e-01	8.276000e-01	7.948475e-02
8.276999999999270e-01	8.277000e-01	7.957263e-02
8.277999999999270e-01	8.278000e-01	7.966057e-02
8.278999999999270e-01	8.279000e-01	7.974856e-02
8.279999999999270e-01	8.280000e-01	7.983659e-02
8.280999999999270e-01	8.281000e-01	7.992467e-02
8.281999999999270e-01	8.282000e-01	8.001281e-02
8.282999999999270e-01	8.283000e-01	8.010098e-02
8.283999999999270e-01	8.284000e-01	8.018921e-02
8.284999999999270e-01	8.285000e-01	8.027750e-02
8.285999999999270e-01	8.286000e-01	8.036581e-02
8.286999999999269e-01	8.287000e-01	8.045419e-02
8.287999999999269e-01	8.288000e-01	8.054262e-02
8.288999999999269e-01	8.289000e-01	8.063108e-02
8.289999999999269e-01	8.290000e-01	8.071961e-02
8.290999999999269e-01	8.291000e-01	8.080817e-02
8.291999999999269e-01	8.292000e-01	8.089679e-02
8.292999999999269e-01	8.293000e-01	8.098545e-02
8.293999999999269e-01	8.294000e-01	8.107416e-02
8.294999999999269e-01	8.295000e-01	8.116292e-02
8.295999999999268e-01	8.296000e-01	8.125173e-02
8.296999999999268e-01	8.297000e-01	8.134059e-02
8.297999999999268e-01	8.298000e-01	8.142949e-02
8.298999999999268e-01	8.299000e-01	8.151844e-02
8.299999999999268e-01	8.300000e-01	8.160745e-02
8.300999999999268e-01	8.301000e-01	8.169650e-02
8.301999999999268e-01	8.302000e-01	8.178559e-02
8.302999999999268e-01	8.303000e-01	8.187474e-02
8.303999999999268e-01	8.304000e-01	8.196393e-02
8.304999999999267e-01	8.305000e-01	8.205317e-02
8.305999999999267e-01	8.306000e-01	8.214246e-02
8.306999999999267e-01	8.307000e-01	8.223179e-02
8.307999999999267e-01	8.308000e-01	8.232117e-02
8.308999999999267e-01	8.309000e-01	8.241060e-02
8.309999999999267e-01	8.310000e-01	8.250009e-02
8.310999999999267e-01	8.311000e-01	8.258961e-02
8.311999999999267e-01	8.312000e-01	8.267919e-02
8.312999999999267e-01	8.313000e-01	8.276881e-02
8.313999999999266e-01	8.314000e-01	8.285848e-02
8.314999999999266e-01	8.315000e-01	8.294820e-02
8.315999999999266e-01	8.316000e-01	8.303796e-02
8.316999999999266e-01	8.317000e-01	8.312777e-02
8.317999999999266e-01	8.318000e-01	8.321764e-02
8.318999999999266e-01	8.319000e-01	8.330755e-02
8.319999999999266e-01	8.320000e-01	8.339750e-02
8.320999999999266e-01	8.321000e-01	8.348750e-02
8.321999999999266e-01	8.322000e-01	8.357756e-02
8.322999999999265e-01	8.323000e-01	8.366765e-02
8.323999999999265e-01	8.324000e-01	8.375780e-02
8.324999999999265e-01	8.325000e-01	8.384799e-02
8.325999999999265e-01	8.326000e-01	8.393823e-02
8.326999999999265e-01	8.327000e-01	8.402852e-02
8.327999999999265e-01	8.328000e-01	8.411885e-02
8.328999999999265e-01	8.329000e-01	8.420923e-02
8.329999999999265e-01	8.330000e-01	8.429966e-02
8.330999999999265e-01	8.331000e-01	8.439014e-02
8.331999999999264e-01	8.332000e-01	8.448067e-02
8.332999999999264e-01	8.333000e-01	8.457123e-02
8.333999999999264e-01	8.334000e-01	8.466185e-02
8.334999999999264e-01	8.335000e-01	8.475251e-02
8.335999999999264e-01	8.336000e-01	8.484323e-02
8.336999999999264e-01	8.337000e-01	8.493399e-02
8.337999999999264e-01	8.338000e-01	8.502479e-02
8.338999999999264e-01	8.339000e-01	8.511565e-02
8.339999999999264e-01	8.340000e-01	8.520655e-02
8.340999999999263e-01	8.341000e-01	8.529750e-02
8.341999999999263e-01	8.342000e-01	8.538848e-02
8.342999999999263e-01	8.343000e-01	8.547953e-02
8.343999999999263e-01	8.344000e-01	8.557061e-02
8.344999999999263e-01	8.345000e-01	8.566175e-02
8.345999999999263e-01	8.346000e-01	8.575293e-02
8.346999999999263e-01	8.347000e-01	8.584415e-02
8.347999999999263e-01	8.348000e-01	8.593543e-02
8.348999999999263e-01	8.349000e-01	8.602675e-02
8.349999999999262e-01	8.350000e-01	8.611812e-02
8.350999999999262e-01	8.351000e-01	8.620954e-02
8.351999999999262e-01	8.352000e-01	8.630099e-02
8.352999999999262e-01	8.353000e-01	8.639250e-02
8.353999999999262e-01	8.354000e-01	8.648405e-02
8.354999999999262e-01	8.355000e-01	8.657566e-02
8.355999999999262e-01	8.356000e-01	8.666730e-02
8.356999999999262e-01	8.357000e-01	8.675899e-02
8.357999999999262e-01	8.358000e-01	8.685073e-02
8.358999999999261e-01	8.359000e-01	8.694252e-02
8.359999999999261e-01	8.360000e-01	8.703435e-02
8.360999999999261e-01	8.361000e-01	8.712623e-02
8.361999999999261e-01	8.362000e-01	8.721816e-02
8.362999999999261e-01	8.363000e-01	8.731013e-02
8.363999999999261e-01	8.364000e-01	8.740215e-02
8.364999999999261e-01	8.365000e-01	8.749422e-02
8.365999999999261e-01	8.366000e-01	8.758632e-02
8.366999999999261e-01	8.367000e-01	8.767848e-02
8.367999999999260e-01	8.368000e-01	8.777069e-02
8.368999999999260e-01	8.369000e-01	8.786293e-02
8.369999999999260e-01	8.370000e-01	8.795523e-02
8.370999999999260e-01	8.371000e-01	8.804757e-02
8.371999999999260e-01	8.372000e-01	8.813996e-02
8.372999999999260e-01	8.373000e-01	8.823239e-02
8.373999999999260e-01	8.374000e-01	8.832487e-02
8.374999999999260e-01	8.375000e-01	8.841740e-02
8.375999999999260e-01	8.376000e-01	8.850996e-02
8.376999999999259e-01	8.377000e-01	8.860258e-02
8.377999999999259e-01	8.378000e-01	8.869524e-02
8.378999999999259e-01	8.379000e-01	8.878796e-02
8.379999999999259e-01	8.380000e-01	8.888071e-02
8.380999999999259e-01	8.381000e-01	8.897351e-02
8.381999999999259e-01	8.382000e-01	8.906636e-02
8.382999999999259e-01	8.383000e-01	8.915925e-02
8.383999999999259e-01	8.384000e-01	8.925219e-02
8.384999999999259e-01	8.385000e-01	8.934517e-02
8.385999999999258e-01	8.386000e-01	8.943820e-02
8.386999999999258e-01	8.387000e-01	8.953127e-02
8.387999999999258e-01	8.388000e-01	8.962440e-02
8.388999999999258e-01	8.389000e-01	8.971756e-02
8.389999999999258e-01	8.390000e-01	8.981077e-02
8.390999999999258e-01	8.391000e-01	8.990403e-02
8.391999999999258e-01	8.392000e-01	8.999733e-02
8.392999999999258e-01	8.393000e-01	9.009068e-02
8.393999999999258e-01	8.394000e-01	9.018408e-02
8.394999999999258e-01	8.395000e-01	9.027752e-02
8.395999999999257e-01	8.396000e-01	9.037100e-02
8.396999999999257e-01	8.397000e-01	9.046452e-02
8.397999999999257e-01	8.398000e-01	9.055810e-02
8.398999999999257e-01	8.399000e-01	9.065172e-02
8.399999999999257e-01	8.400000e-01	9.074539e-02
8.400999999999257e-01	8.401000e-01	9.083910e-02
8.401999999999257e-01	8.402000e-01	9.093285e-02
8.402999999999257e-01	8.403000e-01	9.102666e-02
8.403999999999257e-01	8.404000e-01	9.112050e-02
8.404999999999256e-01	8.405000e-01	9.121440e-02
8.405999999999256e-01	8.406000e-01	9.130833e-02
8.406999999999256e-01	8.407000e-01	9.140231e-02
8.407999999999256e-01	8.408000e-01	9.149634e-02
8.408999999999256e-01	8.409000e-01	9.159041e-02
8.409999999999256e-01	8.410000e-01	9.168453e-02
8.410999999999256e-01	8.411000e-01	9.177870e-02
8.411999999999256e-01	8.412000e-01	9.187290e-02
8.412999999999256e-01	8.413000e-01	9.196715e-02
8.413999999999255e-01	8.414000e-01	9.206145e-02
8.414999999999255e-01	8.415000e-01	9.215579e-02
8.415999999999255e-01	8.416000e-01	9.225018e-02
8.416999999999255e-01	8.417000e-01	9.234460e-02
8.417999999999255e-01	8.418000e-01	9.243909e-02
8.418999999999255e-01	8.419000e-01	9.253360e-02
8.419999999999255e-01	8.420000e-01	9.262817e-02
8.420999999999255e-01	8.421000e-01	9.272278e-02
8.421999999999255e-01	8.422000e-01	9.281743e-02
8.422999999999254e-01	8.423000e-01	9.291213e-02
8.423999999999254e-01	8.424000e-01	9.300688e-02
8.424999999999254e-01	8.425000e-01	9.310167e-02
8.425999999999254e-01	8.426000e-01	9.319650e-02
8.426999999999254e-01	8.427000e-01	9.329138e-02
8.427999999999254e-01	8.428000e-01	9.338630e-02
8.428999999999254e-01	8.429000e-01	9.348127e-02
8.429999999999254e-01	8.430000e-01	9.357627e-02
8.430999999999254e-01	8.431000e-01	9.367134e-02
8.431999999999253e-01	8.432000e-01	9.376644e-02
8.432999999999253e-01	8.433000e-01	9.386158e-02
8.433999999999253e-01	8.434000e-01	9.395677e-02
8.434999999999253e-01	8.435000e-01	9.405200e-02
8.435999999999253e-01	8.436000e-01	9.414728e-02
8.436999999999253e-01	8.437000e-01	9.424260e-02
8.437999999999253e-01	8.438000e-01	9.433796e-02
8.438999999999253e-01	8.439000e-01	9.443337e-02
8.439999999999253e-01	8.440000e-01	9.452883e-02
8.440999999999252e-01	8.441000e-01	9.462433e-02
8.441999999999252e-01	8.442000e-01	9.471987e-02
8.442999999999252e-01	8.443000e-01	9.481546e-02
8.443999999999252e-01	8.444000e-01	9.491108e-02
8.444999999999252e-01	8.445000e-01	9.500676e-02
8.445999999999252e-01	8.446000e-01	9.510248e-02
8.446999999999252e-01	8.447000e-01	9.519824e-02
8.447999999999252e-01	8.448000e-01	9.529405e-02
8.448999999999252e-01	8.449000e-01	9.538990e-02
8.449999999999251e-01	8.450000e-01	9.548579e-02
8.450999999999251e-01	8.451000e-01	9.558173e-02
8.451999999999251e-01	8.452000e-01	9.567771e-02
8.452999999999251e-01	8.453000e-01	9.577373e-02
8.453999999999251e-01	8.454000e-01	9.586981e-02
8.454999999999251e-01	8.455000e-01	9.596592e-02
8.455999999999251e-01	8.456000e-01	9.606208e-02
8.456999999999251e-01	8.457000e-01	9.615828e-02
8.457999999999251e-01	8.458000e-01	9.625452e-02
8.458999999999250e-01	8.459000e-01	9.635081e-02
8.459999999999250e-01	8.460000e-01	9.644714e-02
8.460999999999250e-01	8.461000e-01	9.654351e-02
8.461999999999250e-01	8.462000e-01	9.663994e-02
8.462999999999250e-01	8.463000e-01	9.673639e-02
8.463999999999250e-01	8.464000e-01	9.683290e-02
8.464999999999250e-01	8.465000e-01	9.692945e-02
8.465999999999250e-01	8.466000e-01	9.702604e-02
8.466999999999250e-01	8.467000e-01	9.712268e-02
8.467999999999249e-01	8.468000e-01	9.721936e-02
8.468999999999249e-01	8.469000e-01	9.731609e-02
8.469999999999249e-01	8.470000e-01	9.741285e-02
8.470999999999249e-01	8.471000e-01	9.750966e-02
8.471999999999249e-01	8.472000e-01	9.760651e-02
8.472999999999249e-01	8.473000e-01	9.770340e-02
8.473999999999249e-01	8.474000e-01	9.780034e-02
8.474999999999249e-01	8.475000e-01	9.789733e-02
8.475999999999249e-01	8.476000e-01	9.799435e-02
8.476999999999248e-01	8.477000e-01	9.809142e-02
8.477999999999248e-01	8.478000e-01	9.818853e-02
8.478999999999248e-01	8.479000e-01	9.828569e-02
8.479999999999248e-01	8.480000e-01	9.838288e-02
8.480999999999248e-01	8.481000e-01	9.848013e-02
8.481999999999248e-01	8.482000e-01	9.857741e-02
8.482999999999248e-01	8.483000e-01	9.867474e-02
8.483999999999248e-01	8.484000e-01	9.877211e-02
8.484999999999248e-01	8.485000e-01	9.886952e-02
8.485999999999247e-01	8.486000e-01	9.896698e-02
8.486999999999247e-01	8.487000e-01	9.906448e-02
8.487999999999247e-01	8.488000e-01	9.916201e-02
8.488999999999247e-01	8.489000e-01	9.925960e-02
8.489999999999247e-01	8.490000e-01	9.935723e-02
8.490999999999247e-01	8.491000e-01	9.945489e-02
8.491999999999247e-01	8.492000e-01	9.955261e-02
8.492999999999247e-01	8.493000e-01	9.965036e-02
8.493999999999247e-01	8.494000e-01	9.974816e-02
8.494999999999246e-01	8.495000e-01	9.984600e-02
8.495999999999246e-01	8.496000e-01	9.994388e-02
8.496999999999246e-01	8.497000e-01	1.000418e-01
8.497999999999246e-01	8.498000e-01	1.001398e-01
8.498999999999246e-01	8.499000e-01	1.002378e-01
8.499999999999246e-01	8.500000e-01	1.003358e-01
8.500999999999246e-01	8.501000e-01	1.004339e-01
8.501999999999246e-01	8.502000e-01	1.005321e-01
8.502999999999246e-01	8.503000e-01	1.006303e-01
8.503999999999245e-01	8.504000e-01	1.007285e-01
8.504999999999245e-01	8.505000e-01	1.008267e-01
8.505999999999245e-01	8.506000e-01	1.009250e-01
8.506999999999245e-01	8.507000e-01	1.010234e-01
8.507999999999245e-01	8.508000e-01	1.011218e-01
8.508999999999245e-01	8.509000e-01	1.012202e-01
8.509999999999245e-01	8.510000e-01	1.013187e-01
8.510999999999245e-01	8.511000e-01	1.014172e-01
8.511999999999245e-01	8.512000e-01	1.015158e-01
8.512999999999245e-01	8.513000e-01	1.016144e-01
8.513999999999244e-01	8.514000e-01	1.017130e-01
8.514999999999244e-01	8.515000e-01	1.018117e-01
8.515999999999244e-01	8.516000e-01	1.019104e-01
8.516999999999244e-01	8.517000e-01	1.020092e-01
8.517999999999244e-01	8.518000e-01	1.021080e-01
8.518999999999244e-01	8.519000e-01	1.022069e-01
8.519999999999244e-01	8.520000e-01	1.023058e-01
8.520999999999244e-01	8.521000e-01	1.024047e-01
8.521999999999244e-01	8.522000e-01	1.025037e-01
8.522999999999243e-01	8.523000e-01	1.026027e-01
8.523999999999243e-01	8.524000e-01	1.027018e-01
8.524999999999243e-01	8.525000e-01	1.028009e-01
8.525999999999243e-01	8.526000e-01	1.029000e-01
8.526999999999243e-01	8.527000e-01	1.029992e-01
8.527999999999243e-01	8.528000e-01	1.030985e-01
8.528999999999243e-01	8.529000e-01	1.031977e-01
8.529999999999243e-01	8.530000e-01	1.032970e-01
8.530999999999243e-01	8.531000e-01	1.033964e-01
8.531999999999242e-01	8.532000e-01	1.034958e-01
8.532999999999242e-01	8.533000e-01	1.035952e-01
8.533999999999242e-01	8.534000e-01	1.036947e-01
8.534999999999242e-01	8.535000e-01	1.037942e-01
8.535999999999242e-01	8.536000e-01	1.038938e-01
8.536999999999242e-01	8.537000e-01	1.039934e-01
8.537999999999242e-01	8.538000e-01	1.040931e-01
8.538999999999242e-01	8.539000e-01	1.041927e-01
8.539999999999242e-01	8.540000e-01	1.042925e-01
8.540999999999241e-01	8.541000e-01	1.043922e-01
8.541999999999241e-01	8.542000e-01	1.044921e-01
8.542999999999241e-01	8.543000e-01	1.045919e-01
8.543999999999241e-01	8.544000e-01	1.046918e-01
8.544999999999241e-01	8.545000e-01	1.047917e-01
8.545999999999241e-01	8.546000e-01	1.048917e-01
8.546999999999241e-01	8.547000e-01	1.049917e-01
8.547999999999241e-01	8.548000e-01	1.050918e-01
8.548999999999241e-01	8.549000e-01	1.051919e-01
8.549999999999240e-01	8.550000e-01	1.052920e-01
8.550999999999240e-01	8.551000e-01	1.053922e-01
8.551999999999240e-01	8.552000e-01	1.054925e-01
8.552999999999240e-01	8.553000e-01	1.055927e-01
8.553999999999240e-01	8.554000e-01	1.056930e-01
8.554999999999240e-01	8.555000e-01	1.057934e-01
8.555999999999240e-01	8.556000e-01	1.058938e-01
8.556999999999240e-01	8.557000e-01	1.059942e-01
8.557999999999240e-01	8.558000e-01	1.060947e-01
8.558999999999239e-01	8.559000e-01	1.061952e-01
8.559999999999239e-01	8.560000e-01	1.062957e-01
8.560999999999239e-01	8.561000e-01	1.063963e-01
8.561999999999239e-01	8.562000e-01	1.064969e-01
8.562999999999239e-01	8.563000e-01	1.065976e-01
8.563999999999239e-01	8.564000e-01	1.066983e-01
8.564999999999239e-01	8.565000e-01	1.067991e-01
8.565999999999239e-01	8.566000e-01	1.068999e-01
8.566999999999239e-01	8.567000e-01	1.070007e-01
8.567999999999238e-01	8.568000e-01	1.071016e-01
8.568999999999238e-01	8.569000e-01	1.072025e-01
8.569999999999238e-01	8.570000e-01	1.073035e-01
8.570999999999238e-01	8.571000e-01	1.074045e-01
8.571999999999238e-01	8.572000e-01	1.075055e-01
8.572999999999238e-01	8.573000e-01	1.076066e-01
